RegionName,State_x,2008-01,2016-12,HouseValueChange,County,State_y,Abbreviation,Total,White,Black,Asian,Others,White %,Black %,Asian %,Others %,HouseValueChange %
Johnson,IN,131000.0,148900,17900.0,Johnson,Indiana,IN,11645,7481,1001,1837,1326,0.6424216401889223,0.08595963933018462,0.15775010734220696,0.11386861313868613,0.1366412213740458
Kootenai,ID,234100.0,245900,11800.0,Kootenai,Idaho,ID,13644,11564,188,627,1265,0.8475520375256523,0.013778950454412195,0.0459542656112577,0.0927147464086778,0.05040580948312687
Rowan,NC,121100.0,120500,-600.0,Rowan,North Carolina,NC,1546,1282,1355,82,-1173,0.8292367399741267,0.8764553686934023,0.05304010349288486,-0.758732212160414,-0.00495458298926507
Clark,OH,97800.0,94300,-3500.0,Clark,Ohio,OH,-4198,-5822,-1037,22,2639,1.386850881372082,0.2470223916150548,-0.005240590757503573,-0.6286326822296332,-0.03578732106339468
Washington,UT,268300.0,248600,-19700.0,Washington,Utah,UT,19256,16707,-76,-354,2979,0.8676256751142501,-0.0039468217698379725,-0.018383880348982137,0.15470502700457,-0.0734252702199031
Indian River,FL,188400.0,183100,-5300.0,Indian River,Florida,FL,14322,9852,2404,268,1798,0.6878927524088815,0.16785365172461947,0.018712470325373556,0.12554112554112554,-0.02813163481953291
Monroe,IN,135800.0,151700,15900.0,Monroe,Indiana,IN,15637,10262,-59,3113,2321,0.6562639892562512,-0.0037731022574662657,0.19907910724563532,0.1484300057555797,0.1170839469808542
Ector,TX,99600.0,144100,44500.0,Ector,Texas,TX,23910,24669,2925,617,-4301,1.0317440401505646,0.12233375156838144,0.025805102467586785,-0.17988289418653286,0.4467871485943775
Florence,SC,109700.0,114300,4600.0,Florence,South Carolina,SC,6814,303,5237,401,873,0.044467273260933374,0.7685647196947462,0.05884942764895802,0.12811857939536248,0.041932543299908843
Midland,TX,147800.0,200600,52800.0,Midland,Texas,TX,29422,21250,1317,1471,5384,0.7222486574672015,0.044762422676908435,0.04999660118278839,0.18299231867310176,0.3572395128552097
Fayette,PA,72100.0,84100,12000.0,Fayette,Pennsylvania,PA,-10128,-11877,11,-89,1827,1.1726895734597156,-0.0010860979462875198,0.008787519747235387,-0.18039099526066352,0.1664355062413315
Dorchester,SC,175600.0,181300,5700.0,Dorchester,South Carolina,SC,25809,14926,6713,974,3196,0.5783253903677011,0.2601030648223488,0.037738773296137014,0.123832771513813,0.03246013667425968
Napa,CA,559400.0,610500,51100.0,Napa,California,CA,8796,-5064,393,3025,10442,-0.5757162346521146,0.044679399727148704,0.343906321055025,1.1871305138699408,0.09134787272077226
Calhoun,MI,87500.0,79200,-8300.0,Calhoun,Michigan,MI,-1771,-3943,133,442,1597,2.226425748164879,-0.07509881422924901,-0.24957651044607565,-0.901750423489554,-0.09485714285714286
Tazewell,IL,118800.0,116300,-2500.0,Tazewell,Illinois,IL,4681,3789,398,583,-89,0.8094424268318735,0.08502456740012818,0.12454603717154455,-0.01901303140354625,-0.021043771043771045
Chautauqua,NY,75100.0,78300,3200.0,Chautauqua,New York,NY,-2278,-4619,442,173,1726,2.027655838454785,-0.19402985074626866,-0.07594381035996488,-0.7576821773485514,0.0426098535286285
Humboldt,CA,265500.0,270800,5300.0,Humboldt,California,CA,6285,3657,320,979,1329,0.5818615751789976,0.05091487669053302,0.15576770087509945,0.21145584725536992,0.019962335216572504
Coconino,AZ,327700.0,312500,-15200.0,Coconino,Arizona,AZ,10773,8660,587,780,746,0.8038615056158915,0.05448807203193168,0.07240323029796714,0.0692471920542096,-0.046383887702166615
Robeson,NC,71200.0,64000,-7200.0,Robeson,North Carolina,NC,6614,-1602,2115,176,5925,-0.2422134865436952,0.3197762322346538,0.026610220743876624,0.8958270335651648,-0.10112359550561797
Marathon,WI,126500.0,131800,5300.0,Marathon,Wisconsin,WI,5518,2858,272,1375,1013,0.5179412830735773,0.04929322218194998,0.2491844871330192,0.18358100761145346,0.04189723320158103
Orange,NC,246100.0,265000,18900.0,Orange,North Carolina,NC,15639,10462,-120,3238,2059,0.6689686041306989,-0.007673124880107422,0.207046486348232,0.13165803440117654,0.07679804957334417
Lebanon,PA,166200.0,153900,-12300.0,Lebanon,Pennsylvania,PA,9215,3846,549,568,4252,0.4173629951166576,0.05957677699403147,0.061638632664134566,0.4614215952251763,-0.0740072202166065
Douglas,GA,149700.0,134800,-14900.0,Douglas,Georgia,GA,14693,-7434,18452,226,3449,-0.5059552167698904,1.2558361124344926,0.015381474171374126,0.2347376301640237,-0.09953239812959253
Washington,WI,213900.0,222600,8700.0,Washington,Wisconsin,WI,5442,4077,233,365,767,0.7491730981256891,0.042815141492098495,0.06707092980521867,0.14094083057699375,0.04067321178120617
Madison,IN,89900.0,75400,-14500.0,Madison,Indiana,IN,-1361,-2218,-887,181,1563,1.6296840558412933,0.6517266715650257,-0.13299044819985306,-1.1484202792064657,-0.16129032258064516
Sandoval,NM,203700.0,184900,-18800.0,Sandoval,New Mexico,NM,20872,16420,337,590,3525,0.7866998850134151,0.016146032962821005,0.028267535454197013,0.1688865465695669,-0.09229258713794797
Guadalupe,TX,167600.0,197800,30200.0,Guadalupe,Texas,TX,34989,19159,3926,1111,10793,0.5475720940867129,0.112206693532253,0.03175283660579039,0.3084683757752437,0.1801909307875895
Taylor,TX,95400.0,118200,22800.0,Taylor,Texas,TX,8836,5696,1820,813,507,0.6446355817111815,0.20597555454956995,0.0920099592575826,0.05737890448166591,0.2389937106918239
Wichita,TX,86700.0,81800,-4900.0,Wichita,Texas,TX,4050,3209,-513,31,1323,0.7923456790123456,-0.12666666666666668,0.00765432098765432,0.32666666666666666,-0.05651672433679354
Cochise,AZ,161700.0,123500,-38200.0,Cochise,Arizona,AZ,295,-1046,-439,41,1739,-3.5457627118644064,-1.488135593220339,0.13898305084745766,5.894915254237287,-0.23623995052566482
Berkshire,MA,208300.0,189300,-19000.0,Berkshire,Massachusetts,MA,-1363,-4118,153,27,2575,3.0212765957446814,-0.11225238444607484,-0.019809244314013204,-1.8892149669845928,-0.09121459433509362
Black Hawk,IA,102400.0,118700,16300.0,Black Hawk,Iowa,IA,5302,1285,1571,1151,1295,0.24236137306676725,0.2963032817804602,0.21708789136175027,0.24424745379102225,0.1591796875
Johnson,IA,164800.0,199600,34800.0,Johnson,Iowa,IA,16448,7055,3819,2640,2934,0.42892752918287935,0.2321862840466926,0.1605058365758755,0.17838035019455253,0.2111650485436893
Scott,MN,246900.0,254300,7400.0,Scott,Minnesota,MN,13688,5365,1116,1855,5352,0.3919491525423729,0.08153126826417299,0.13552016364699007,0.3909994155464641,0.029971648440664238
Stafford,VA,325100.0,306800,-18300.0,Stafford,Virginia,VA,19329,9010,4136,1334,4849,0.4661389621811786,0.21397899529204825,0.06901546898442755,0.2508665735423457,-0.05629037219317133
Hunterdon,NJ,418300.0,359500,-58800.0,Hunterdon,New Jersey,NJ,-3292,-2866,-285,261,-402,0.8705953827460511,0.08657351154313488,-0.07928311057108141,0.1221142162818955,-0.14056896963901505
Coweta,GA,173300.0,183000,9700.0,Coweta,Georgia,GA,17212,11426,3055,1047,1684,0.6638391819660702,0.17749244712990936,0.060829653729955836,0.0978387171740646,0.05597230236583958
Blair,PA,96900.0,121900,25000.0,Blair,Pennsylvania,PA,569,-765,379,138,817,-1.344463971880492,0.6660808435852372,0.24253075571177504,1.4358523725834798,0.2579979360165119
Washington,RI,344000.0,321900,-22100.0,Washington,Rhode Island,RI,-235,-1379,473,38,633,5.868085106382978,-2.0127659574468084,-0.16170212765957448,-2.693617021276596,-0.06424418604651162
Sebastian,AR,103800.0,102300,-1500.0,Sebastian,Arkansas,AR,6125,2085,1037,1374,1629,0.3404081632653061,0.16930612244897958,0.2243265306122449,0.2659591836734694,-0.014450867052023121
Wood,OH,122900.0,129900,7000.0,Wood,Ohio,OH,4659,2056,1751,297,555,0.4412964155398154,0.3758317235458253,0.06374758531873792,0.11912427559562135,0.05695687550854353
Wright,MN,206300.0,222000,15700.0,Wright,Minnesota,MN,13145,11563,210,372,1000,0.8796500570559148,0.01597565614302016,0.028299733739064283,0.07607455306200075,0.07610276296655356
Richland,OH,92300.0,86000,-6300.0,Richland,Ohio,OH,-3834,-4301,-2769,85,3151,1.1218049034950444,0.7222222222222222,-0.022170057381324985,-0.8218570683359415,-0.06825568797399784
Comanche,OK,91400.0,74000,-17400.0,Comanche,Oklahoma,OK,11930,5412,2185,640,3693,0.4536462699077955,0.18315171835708302,0.053646269907795474,0.3095557418273261,-0.19037199124726478
Columbia,GA,182700.0,178000,-4700.0,Columbia,Georgia,GA,31628,19914,7558,2024,2132,0.6296319716706715,0.2389654736309599,0.06399392942961933,0.0674086252687492,-0.025725232621784347
Strafford,NH,216000.0,211000,-5000.0,Strafford,New Hampshire,NH,4706,2271,305,1558,572,0.4825754356141097,0.0648108797280068,0.3310667233319167,0.12154696132596685,-0.023148148148148147
Blount,TN,152900.0,161800,8900.0,Blount,Tennessee,TN,6572,7232,-169,17,-508,1.1004260499087035,-0.025715155203895317,0.002586731588557517,-0.0772976262933658,0.058207979071288427
Washington,TN,126800.0,134300,7500.0,Washington,Tennessee,TN,9462,7028,488,961,985,0.7427605157471994,0.05157471993236102,0.10156415134221096,0.1041006129782287,0.05914826498422713
Wayne,NC,85900.0,79900,-6000.0,Wayne,North Carolina,NC,11224,5299,2180,604,3141,0.4721133285816108,0.19422665716322168,0.05381325730577334,0.2798467569493941,-0.06984866123399301
Spotsylvania,VA,259000.0,236800,-22200.0,Spotsylvania,Virginia,VA,10321,3522,2770,785,3244,0.3412460032942544,0.2683848464296095,0.07605852146109872,0.3143106288150373,-0.08571428571428572
Kennebec,ME,124500.0,134800,10300.0,Kennebec,Maine,ME,242,-1038,364,228,688,-4.289256198347108,1.5041322314049588,0.9421487603305784,2.84297520661157,0.08273092369477912
Oswego,NY,85500.0,95500,10000.0,Oswego,New York,NY,-970,-1922,-14,81,885,1.981443298969072,0.01443298969072165,-0.08350515463917525,-0.9123711340206184,0.11695906432748537
Potter,TX,78300.0,82300,4000.0,Potter,Texas,TX,1322,9491,-290,3153,-11032,7.179273827534041,-0.2193645990922844,2.385022692889561,-8.344931921331316,0.05108556832694764
Randall,TX,146000.0,159700,13700.0,Randall,Texas,TX,15645,15971,1492,331,-2149,1.0208373282198786,0.09536593160754236,0.02115691914349633,-0.13736017897091726,0.09383561643835617
Pickens,SC,119500.0,134000,14500.0,Pickens,South Carolina,SC,5060,3510,378,789,383,0.6936758893280632,0.07470355731225296,0.1559288537549407,0.07569169960474308,0.12133891213389121
Boone,KY,166500.0,174400,7900.0,Boone,Kentucky,KY,13560,10995,344,1099,1122,0.8108407079646017,0.025368731563421832,0.08104719764011799,0.0827433628318584,0.04744744744744745
Windham,CT,199400.0,157300,-42100.0,Windham,Connecticut,CT,261,449,399,360,-947,1.7203065134099618,1.5287356321839083,1.3793103448275863,-3.628352490421456,-0.2111334002006018
Delaware,IN,90200.0,74500,-15700.0,Delaware,Indiana,IN,1346,-427,596,359,818,-0.31723625557206536,0.4427934621099554,0.2667161961367013,0.6077265973254086,-0.17405764966740578
Jasper,MO,99100.0,99200,100.0,Jasper,Missouri,MO,2449,1330,432,240,447,0.5430788076766027,0.1763985300122499,0.09799918334013884,0.18252347897100854,0.0010090817356205853
Parker,TX,180300.0,237500,57200.0,Parker,Texas,TX,15350,16435,-313,194,-966,1.070684039087948,-0.02039087947882736,0.012638436482084693,-0.06293159609120523,0.317249029395452
Skagit,WA,285900.0,289100,3200.0,Skagit,Washington,WA,4464,3729,-190,-391,1316,0.8353494623655914,-0.04256272401433692,-0.08758960573476703,0.2948028673835125,0.011192724728926198
Clarke,GA,141800.0,143500,1700.0,Clarke,Georgia,GA,8964,2250,3832,1465,1417,0.25100401606425704,0.427487728692548,0.16343150379294955,0.15807675145024544,0.011988716502115656
Linn,OR,177400.0,194500,17100.0,Linn,Oregon,OR,6780,5765,233,301,481,0.8502949852507374,0.034365781710914464,0.0443952802359882,0.07094395280235988,0.0963923337091319
Mercer,PA,91600.0,95700,4100.0,Mercer,Pennsylvania,PA,-2418,-3666,792,84,372,1.5161290322580645,-0.32754342431761785,-0.034739454094292806,-0.15384615384615385,0.04475982532751092
Jefferson,NY,115000.0,126100,11100.0,Jefferson,New York,NY,255,-2196,1160,166,1125,-8.611764705882353,4.549019607843137,0.6509803921568628,4.411764705882354,0.09652173913043478
Lycoming,PA,113500.0,136600,23100.0,Lycoming,Pennsylvania,PA,-603,-2229,727,172,727,3.6965174129353233,-1.2056384742951909,-0.28524046434494194,-1.2056384742951909,0.20352422907488987
Canadian,OK,107300.0,155400,48100.0,Canadian,Oklahoma,OK,26449,18631,218,1596,6004,0.704412265113993,0.008242277590835194,0.06034254603198608,0.2270029112631857,0.4482758620689655
Kendall,IL,243000.0,219300,-23700.0,Kendall,Illinois,IL,25626,18648,3497,1154,2327,0.7276984312807305,0.1364629672988371,0.04503238897994225,0.09080621244049013,-0.09753086419753086
Harnett,NC,133300.0,145200,11900.0,Harnett,North Carolina,NC,17996,10793,3439,309,3455,0.5997443876416981,0.1910980217826184,0.017170482329406534,0.19198710824627696,0.08927231807951988
La Crosse,WI,136700.0,154900,18200.0,La Crosse,Wisconsin,WI,6073,3128,58,1464,1423,0.5150666886217685,0.009550469290301334,0.2410670179482957,0.23431582413963445,0.13313825896122897
Wayne,OH,117700.0,131000,13300.0,Wayne,Ohio,OH,2159,898,400,64,797,0.4159333024548402,0.18527095877721167,0.029643353404353867,0.36915238536359424,0.11299915038232795
Wilson,TN,191600.0,244000,52400.0,Wilson,Tennessee,TN,19275,15122,980,1120,2053,0.7845395590142672,0.050843060959792484,0.058106355382619976,0.10651102464332037,0.27348643006263046
Warren,KY,141100.0,160600,19500.0,Warren,Kentucky,KY,17192,8754,1918,2392,4128,0.5091903210795719,0.11156351791530944,0.13913448115402513,0.2401116798510935,0.13819985825655565
Kankakee,IL,137400.0,113000,-24400.0,Kankakee,Illinois,IL,158,-587,740,146,-141,-3.715189873417721,4.6835443037974684,0.9240506329113924,-0.8924050632911392,-0.17758369723435224
Faulkner,AR,123800.0,141200,17400.0,Faulkner,Arkansas,AR,16041,10402,2817,741,2081,0.6484633127610498,0.17561249298672152,0.04619412754815785,0.1297300667040708,0.14054927302100162
Cache,UT,182800.0,201000,18200.0,Cache,Utah,UT,9487,5506,137,582,3262,0.580373142194582,0.01444081374512491,0.061347106566880985,0.34383893749341204,0.09956236323851203
Allegan,MI,132100.0,147700,15600.0,Allegan,Michigan,MI,1053,3587,225,-55,-2704,3.4064577397910734,0.21367521367521367,-0.05223171889838557,-2.567901234567901,0.11809235427706283
Douglas,KS,177400.0,181500,4100.0,Douglas,Kansas,KS,2783,-157,172,1123,1645,-0.05641394178943586,0.06180380883938196,0.4035213798059648,0.5910887531440892,0.023111612175873732
Macon,IL,80500.0,69900,-10600.0,Macon,Illinois,IL,-287,-4019,-27,199,3560,14.003484320557492,0.0940766550522648,-0.6933797909407665,-12.404181184668989,-0.13167701863354037
Carroll,GA,122000.0,120700,-1300.0,Carroll,Georgia,GA,2568,-1124,2247,159,1286,-0.4376947040498442,0.875,0.06191588785046729,0.5007788161993769,-0.010655737704918032
Tom Green,TX,100600.0,132100,31500.0,Tom Green,Texas,TX,9509,13262,720,342,-4815,1.394678725418025,0.07571774108739089,0.03596592701651068,-0.5063623935219266,0.31312127236580517
Missoula,MT,236600.0,266000,29400.0,Missoula,Montana,MT,7457,5741,-207,251,1672,0.7698806490545795,-0.027759152474185332,0.033659648652273035,0.22421885476733272,0.1242603550295858
Lowndes,GA,140600.0,117400,-23200.0,Lowndes,Georgia,GA,11711,3547,7348,957,-141,0.30287763641021265,0.6274442831525916,0.08171804286568184,-0.012039962428486041,-0.16500711237553342
Warren,NJ,284000.0,205300,-78700.0,Warren,New Jersey,NJ,-2449,-4115,876,220,570,1.680277664352797,-0.3576970191915068,-0.08983258472846059,-0.2327480604328297,-0.27711267605633805
Comal,TX,213700.0,279600,65900.0,Comal,Texas,TX,19512,19866,704,512,-1570,1.0181426814268142,0.03608036080360803,0.026240262402624025,-0.08046330463304634,0.30837622835751055
Ontario,NY,134900.0,145300,10400.0,Ontario,New York,NY,5600,4363,248,331,658,0.7791071428571429,0.04428571428571428,0.059107142857142865,0.1175,0.0770941438102298
Vigo,IN,84900.0,79700,-5200.0,Vigo,Indiana,IN,2393,278,-352,233,2234,0.11617216882574175,-0.14709569577935647,0.09736732135394903,0.9335562055996656,-0.061248527679623084
Columbiana,OH,76700.0,77200,500.0,Columbiana,Ohio,OH,-3320,-3742,-84,119,387,1.1271084337349395,0.02530120481927711,-0.035843373493975914,-0.11656626506024095,0.00651890482398957
Bay,MI,91700.0,81300,-10400.0,Bay,Michigan,MI,-1489,-965,-79,-14,-431,0.6480859637340497,0.05305574210879785,0.009402283411685695,0.28945601074546673,-0.1134133042529989
Eaton,MI,140000.0,133300,-6700.0,Eaton,Michigan,MI,1541,-540,239,689,1153,-0.3504218040233614,0.15509409474367294,0.4471122647631408,0.7482154445165476,-0.047857142857142855
Androscoggin,ME,138900.0,144100,5200.0,Androscoggin,Maine,ME,545,7102,-2157,75,-4475,13.031192660550461,-3.957798165137615,0.13761467889908258,-8.211009174311927,0.037437005039596835
Douglas,OR,179900.0,161300,-18600.0,Douglas,Oregon,OR,3430,2696,46,-42,730,0.7860058309037901,0.013411078717201166,-0.012244897959183671,0.2128279883381924,-0.10339077265147303
Sumter,SC,65000.0,57300,-7700.0,Sumter,South Carolina,SC,3596,98,1195,27,2276,0.027252502780867632,0.33231368186874305,0.007508342602892101,0.6329254727474972,-0.11846153846153847
Navajo,AZ,218600.0,165000,-53600.0,Navajo,Arizona,AZ,-2716,1410,-356,336,-4106,-0.5191458026509573,0.13107511045655376,-0.12371134020618554,1.511782032400589,-0.24519670631290028
Brunswick,NC,253600.0,214400,-39200.0,Brunswick,North Carolina,NC,20500,16462,1112,473,2453,0.8030243902439025,0.05424390243902439,0.02307317073170732,0.11965853658536585,-0.15457413249211358
Saline,AR,133700.0,142100,8400.0,Saline,Arkansas,AR,19845,15663,3097,372,713,0.7892668178382464,0.15605946082136554,0.01874527588813303,0.035928445452254966,0.06282722513089005
Henderson,NC,209600.0,214500,4900.0,Henderson,North Carolina,NC,10541,11670,81,328,-1538,1.1071055877051512,0.00768428042880182,0.031116592353666636,-0.14590646048761974,0.023377862595419848
Fayette,GA,245800.0,245000,-800.0,Fayette,Georgia,GA,3877,-1822,3980,1003,716,-0.4699509930358525,1.02656693319577,0.25870518442094403,0.18467887541913847,-0.0032546786004882017
Allen,OH,87100.0,86300,-800.0,Allen,Ohio,OH,-504,-1825,-77,-18,1416,3.6210317460317465,0.1527777777777778,0.03571428571428571,-2.8095238095238093,-0.009184845005740528
Hardin,KY,122000.0,129700,7700.0,Hardin,Kentucky,KY,9752,3668,1744,488,3852,0.37612797374897455,0.17883511074651354,0.05004101722723544,0.3949958982772765,0.06311475409836066
DeKalb,IL,188500.0,147400,-41100.0,DeKalb,Illinois,IL,-233,-2083,1150,-258,958,8.939914163090126,-4.935622317596566,1.1072961373390555,-4.111587982832618,-0.2180371352785146
Etowah,AL,101400.0,89700,-11700.0,Etowah,Alabama,AL,318,-1229,1025,153,369,-3.864779874213837,3.2232704402515724,0.4811320754716981,1.160377358490566,-0.11538461538461539
Bonneville,ID,162400.0,166800,4400.0,Bonneville,Idaho,ID,12685,6908,56,14,5707,0.5445802128498226,0.004414662987780844,0.001103665746945211,0.4499014584154513,0.027093596059113302
Craven,NC,155400.0,133000,-22400.0,Craven,North Carolina,NC,7756,5777,-10,1671,318,0.7448427024239299,-0.0012893243940175349,0.2154461062403301,0.04100051572975761,-0.14414414414414414
Kaufman,TX,142300.0,169300,27000.0,Kaufman,Texas,TX,15550,13160,1353,249,788,0.8463022508038586,0.0870096463022508,0.016012861736334406,0.05067524115755627,0.18973998594518623
Whitfield,GA,,105700,,Whitfield,Georgia,GA,11058,20917,584,430,-10873,1.8915717127871223,0.0528124434798336,0.03888587448001447,-0.9832700307469704,
